event_id,stratum_id,date,case,case_label,tmax_anomaly_c,heatwave_indicator
HRF-0080,HRF-0080,2016-06-08,0.0,Matched control day,-4.286827087402344,0.0
HRF-0080,HRF-0080,2016-06-15,0.0,Matched control day,-8.576408386230469,0.0
HRF-0080,HRF-0080,2016-06-22,0.0,Matched control day,0.1247634887695312,0.0
HRF-0080,HRF-0080,2016-06-29,0.0,Matched control day,-5.978752136230469,0.0
HRF-0081,HRF-0081,2016-07-20,1.0,Event day,-1.906048583984372,0.0
HRF-0081,HRF-0081,2016-07-06,0.0,Matched control day,-3.703549194335935,0.0
HRF-0081,HRF-0081,2016-07-13,0.0,Matched control day,-2.90267639160156,0.0
HRF-0081,HRF-0081,2016-07-27,0.0,Matched control day,-3.123608398437497,0.0
HRF-0082,HRF-0082,2016-08-19,1.0,Event day,-6.340240478515625,0.0
HRF-0082,HRF-0082,2016-08-05,0.0,Matched control day,-3.0728302001953125,0.0
HRF-0082,HRF-0082,2016-08-12,0.0,Matched control day,-1.3209381103515625,0.0
HRF-0082,HRF-0082,2016-08-26,0.0,Matched control day,-1.0227813720703125,0.0
HRF-0083,HRF-0083,2016-11-09,1.0,Event day,-3.0453811645507827,0.0
HRF-0083,HRF-0083,2016-11-02,0.0,Matched control day,-2.56880340576172,0.0
HRF-0083,HRF-0083,2016-11-16,0.0,Matched control day,-1.4984909057617202,0.0
HRF-0083,HRF-0083,2016-11-23,0.0,Matched control day,-1.5866867065429702,0.0
HRF-0083,HRF-0083,2016-11-30,0.0,Matched control day,-2.3097244262695327,0.0
HRF-0085,HRF-0085,2016-12-13,1.0,Event day,-4.295796203613282,0.0
HRF-0085,HRF-0085,2016-12-06,0.0,Matched control day,1.0700942993164055,1.0
HRF-0085,HRF-0085,2016-12-20,0.0,Matched control day,-2.878010559082032,0.0
HRF-0085,HRF-0085,2016-12-27,0.0,Matched control day,-0.2219741821289069,0.0
HRF-0084,HRF-0084,2016-12-01,1.0,Event day,0.5809783935546875,0.0
HRF-0084,HRF-0084,2016-12-08,0.0,Matched control day,-1.0785369873046875,0.0
HRF-0084,HRF-0084,2016-12-15,0.0,Matched control day,-1.71905517578125,0.0
HRF-0084,HRF-0084,2016-12-22,0.0,Matched control day,-2.367889404296875,0.0
HRF-0084,HRF-0084,2016-12-29,0.0,Matched control day,-2.2186737060546875,0.0
HRF-0086,HRF-0086,2017-01-19,1.0,Event day,-2.9461730957031254,0.0
HRF-0086,HRF-0086,2017-01-05,0.0,Matched control day,-6.043264770507813,0.0
HRF-0086,HRF-0086,2017-01-12,0.0,Matched control day,-2.010702514648438,0.0
HRF-0086,HRF-0086,2017-01-26,0.0,Matched control day,-1.289083862304688,0.0
HRF-0087,HRF-0087,2017-03-02,1.0,Event day,-4.927455139160159,0.0
HRF-0087,HRF-0087,2017-03-09,0.0,Matched control day,-5.872096252441409,0.0
HRF-0087,HRF-0087,2017-03-16,0.0,Matched control day,-2.8885299682617216,0.0
HRF-0087,HRF-0087,2017-03-23,0.0,Matched control day,-5.078349304199222,0.0
HRF-0087,HRF-0087,2017-03-30,0.0,Matched control day,-2.8266708374023466,0.0
HRF-0088,HRF-0088,2017-06-14,1.0,Event day,-2.4458465576171875,0.0
HRF-0088,HRF-0088,2017-06-07,0.0,Matched control day,-2.703857421875,0.0
HRF-0088,HRF-0088,2017-06-21,0.0,Matched control day,0.2680206298828125,0.0
HRF-0088,HRF-0088,2017-06-28,0.0,Matched control day,-0.2821044921875,0.0
HRF-0089,HRF-0089,2017-06-14,1.0,Event day,0.4091476440429673,0.0
HRF-0089,HRF-0089,2017-06-07,0.0,Matched control day,-6.340867614746095,0.0
HRF-0089,HRF-0089,2017-06-21,0.0,Matched control day,7.075514221191405,0.0
HRF-0089,HRF-0089,2017-06-28,0.0,Matched control day,-6.711824035644533,0.0
HRF-0090,HRF-0090,2017-07-14,1.0,Event day,-0.1005599975585944,0.0
HRF-0090,HRF-0090,2017-07-07,0.0,Matched control day,-0.627095031738282,0.0
HRF-0090,HRF-0090,2017-07-21,0.0,Matched control day,-0.3489120483398444,0.0
HRF-0090,HRF-0090,2017-07-28,0.0,Matched control day,-0.1321914672851569,0.0
HRF-0091,HRF-0091,2017-07-22,1.0,Event day,-2.8677612304687514,0.0
HRF-0091,HRF-0091,2017-07-01,0.0,Matched control day,-3.0191894531250014,0.0
HRF-0091,HRF-0091,2017-07-08,0.0,Matched control day,1.464285278320311,1.0
HRF-0091,HRF-0091,2017-07-15,0.0,Matched control day,-7.314920043945314,0.0
HRF-0091,HRF-0091,2017-07-29,0.0,Matched control day,-1.3337341308593764,0.0
HRF-0092,HRF-0092,2017-08-04,1.0,Event day,-0.2644485473632798,0.0
HRF-0092,HRF-0092,2017-08-11,0.0,Matched control day,0.2499710083007826,1.0
HRF-0092,HRF-0092,2017-08-18,0.0,Matched control day,-3.28623809814453,0.0
HRF-0092,HRF-0092,2017-08-25,0.0,Matched control day,-4.42570343017578,0.0
HRF-0093,HRF-0093,2017-12-30,1.0,Event day,-2.590303039550781,0.0
HRF-0093,HRF-0093,2017-12-02,0.0,Matched control day,-3.379762268066406,0.0
HRF-0093,HRF-0093,2017-12-09,0.0,Matched control day,-8.761247253417968,0.0
HRF-0093,HRF-0093,2017-12-16,0.0,Matched control day,-7.213059997558593,0.0
HRF-0093,HRF-0093,2017-12-23,0.0,Matched control day,-2.560304260253906,0.0
HRF-0094,HRF-0094,2018-02-01,1.0,Event day,-7.71408386230469,0.0
HRF-0094,HRF-0094,2018-02-08,0.0,Matched control day,-8.551501464843753,0.0
HRF-0094,HRF-0094,2018-02-15,0.0,Matched control day,-9.06796569824219,0.0
HRF-0094,HRF-0094,2018-02-22,0.0,Matched control day,-1.5038330078125028,0.0
HRF-0095,HRF-0095,2018-02-11,1.0,Event day,-11.338609313964843,0.0
HRF-0095,HRF-0095,2018-02-04,0.0,Matched control day,-5.05360565185547,0.0
HRF-0095,HRF-0095,2018-02-18,0.0,Matched control day,-3.789659118652345,0.0
HRF-0095,HRF-0095,2018-02-25,0.0,Matched control day,0.0387405395507798,0.0
HRF-0096,HRF-0096,2018-04-05,1.0,Event day,-2.3347610473632834,0.0
HRF-0096,HRF-0096,2018-04-12,0.0,Matched control day,-1.4666580200195334,0.0
HRF-0096,HRF-0096,2018-04-19,0.0,Matched control day,-1.6639846801757834,0.0
HRF-0096,HRF-0096,2018-04-26,0.0,Matched control day,4.977189636230467,0.0
HRF-0097,HRF-0097,2018-04-07,1.0,Event day,-11.582644653320312,0.0
HRF-0097,HRF-0097,2018-04-14,0.0,Matched control day,1.6572387695312507,0.0
HRF-0097,HRF-0097,2018-04-21,0.0,Matched control day,-7.454928588867187,0.0
HRF-0097,HRF-0097,2018-04-28,0.0,Matched control day,-4.142337036132812,0.0
HRF-0098,HRF-0098,2018-04-30,1.0,Event day,-3.88487091064453,0.0
HRF-0098,HRF-0098,2018-04-02,0.0,Matched control day,-6.776686096191405,0.0
HRF-0098,HRF-0098,2018-04-09,0.0,Matched control day,-5.549757385253905,0.0
HRF-0098,HRF-0098,2018-04-16,0.0,Matched control day,-5.34312286376953,0.0
HRF-0098,HRF-0098,2018-04-23,0.0,Matched control day,-3.940870666503905,0.0
HRF-0100,HRF-0100,2018-05-01,1.0,Event day,-0.851002502441407,0.0
HRF-0100,HRF-0100,2018-05-08,0.0,Matched control day,-4.4527938842773445,0.0
HRF-0100,HRF-0100,2018-05-15,0.0,Matched control day,0.0062210083007805,0.0
HRF-0100,HRF-0100,2018-05-22,0.0,Matched control day,-3.95544891357422,0.0
HRF-0100,HRF-0100,2018-05-29,0.0,Matched control day,-3.78577117919922,0.0
HRF-0101,HRF-0101,2018-05-13,1.0,Event day,1.723898315429686,0.0
HRF-0101,HRF-0101,2018-05-06,0.0,Matched control day,-5.089044189453126,0.0
HRF-0101,HRF-0101,2018-05-20,0.0,Matched control day,-4.556130981445314,0.0
HRF-0101,HRF-0101,2018-05-27,0.0,Matched control day,-3.330697631835939,0.0
HRF-0099,HRF-0099,2018-04-30,1.0,Event day,-2.5410690307617188,0.0
HRF-0099,HRF-0099,2018-04-02,0.0,Matched control day,-8.221885681152344,0.0
HRF-0099,HRF-0099,2018-04-09,0.0,Matched control day,-5.458549499511719,0.0
HRF-0099,HRF-0099,2018-04-16,0.0,Matched control day,-4.773963928222656,0.0
HRF-0099,HRF-0099,2018-04-23,0.0,Matched control day,0.0592422485351562,0.0
HRF-0102,HRF-0102,2018-07-22,1.0,Event day,-0.2733642578125028,0.0
HRF-0102,HRF-0102,2018-07-01,0.0,Matched control day,2.111187744140622,0.0
HRF-0102,HRF-0102,2018-07-08,0.0,Matched control day,0.2421539306640596,0.0
HRF-0102,HRF-0102,2018-07-15,0.0,Matched control day,-0.9584533691406278,0.0
HRF-0102,HRF-0102,2018-07-29,0.0,Matched control day,-1.3230163574218778,0.0
HRF-0104,HRF-0104,2019-01-12,1.0,Event day,-2.943563842773438,0.0
HRF-0104,HRF-0104,2019-01-05,0.0,Matched control day,-5.6352294921875,0.0
HRF-0104,HRF-0104,2019-01-19,0.0,Matched control day,-8.882101440429688,0.0
HRF-0104,HRF-0104,2019-01-26,0.0,Matched control day,-3.2859863281250004,0.0
HRF-0103,HRF-0103,2018-09-05,1.0,Event day,-1.4856719970703125,0.0
HRF-0103,HRF-0103,2018-09-12,0.0,Matched control day,-3.346771240234375,0.0
HRF-0103,HRF-0103,2018-09-19,0.0,Matched control day,2.93621826171875,0.0
HRF-0103,HRF-0103,2018-09-26,0.0,Matched control day,1.1864166259765625,0.0
HRF-0105,HRF-0105,2019-02-04,1.0,Event day,-8.602130126953128,0.0
HRF-0105,HRF-0105,2019-02-11,0.0,Matched control day,-6.42611999511719,0.0
HRF-0105,HRF-0105,2019-02-18,0.0,Matched control day,-8.677600097656253,0.0
HRF-0105,HRF-0105,2019-02-25,0.0,Matched control day,0.6899536132812472,0.0
HRF-0106,HRF-0106,2019-02-05,1.0,Event day,-5.601254272460938,0.0
HRF-0106,HRF-0106,2019-02-12,0.0,Matched control day,-5.297787475585938,0.0
HRF-0106,HRF-0106,2019-02-19,0.0,Matched control day,-1.0808532714843757,0.0
HRF-0106,HRF-0106,2019-02-26,0.0,Matched control day,3.973300170898437,0.0
HRF-0108,HRF-0108,2019-03-28,1.0,Event day,-2.3088836669921875,0.0
HRF-0108,HRF-0108,2019-03-07,0.0,Matched control day,-7.83026123046875,0.0
HRF-0108,HRF-0108,2019-03-14,0.0,Matched control day,-1.8457183837890625,0.0
HRF-0108,HRF-0108,2019-03-21,0.0,Matched control day,-0.85650634765625,0.0
HRF-0109,HRF-0109,2019-05-24,1.0,Event day,3.760633850097655,0.0
HRF-0109,HRF-0109,2019-05-03,0.0,Matched control day,-5.139039611816408,0.0
HRF-0109,HRF-0109,2019-05-10,0.0,Matched control day,-3.0350662231445327,0.0
HRF-0109,HRF-0109,2019-05-17,0.0,Matched control day,-3.548707580566408,0.0
HRF-0109,HRF-0109,2019-05-31,0.0,Matched control day,-3.94081268310547,0.0
HRF-0107,HRF-0107,2019-03-14,1.0,Event day,-1.2958953857421882,0.0
HRF-0107,HRF-0107,2019-03-07,0.0,Matched control day,-10.997463989257811,0.0
HRF-0107,HRF-0107,2019-03-21,0.0,Matched control day,-9.7251708984375,0.0
HRF-0107,HRF-0107,2019-03-28,0.0,Matched control day,-4.212734985351563,0.0
HRF-0110,HRF-0110,2019-05-29,1.0,Event day,-3.919969177246095,0.0
HRF-0110,HRF-0110,2019-05-01,0.0,Matched control day,-7.799440002441408,0.0
HRF-0110,HRF-0110,2019-05-08,0.0,Matched control day,-10.300157165527343,0.0
HRF-0110,HRF-0110,2019-05-15,0.0,Matched control day,-3.52504119873047,0.0
HRF-0110,HRF-0110,2019-05-22,0.0,Matched control day,3.0999130249023423,0.0
HRF-0111,HRF-0111,2019-06-07,1.0,Event day,-0.8791931152343757,0.0
HRF-0111,HRF-0111,2019-06-14,0.0,Matched control day,1.6175567626953118,0.0
HRF-0111,HRF-0111,2019-06-21,0.0,Matched control day,0.7654449462890618,0.0
HRF-0111,HRF-0111,2019-06-28,0.0,Matched control day,-4.759365844726563,0.0
HRF-0112,HRF-0112,2019-06-10,1.0,Event day,-11.309539794921877,0.0
HRF-0112,HRF-0112,2019-06-03,0.0,Matched control day,-9.582321166992188,0.0
HRF-0112,HRF-0112,2019-06-17,0.0,Matched control day,-8.122879028320312,0.0
HRF-0112,HRF-0112,2019-06-24,0.0,Matched control day,-2.8534698486328125,0.0
HRF-0113,HRF-0113,2019-08-14,1.0,Event day,-8.429467773437501,0.0
HRF-0113,HRF-0113,2019-08-07,0.0,Matched control day,-1.4375549316406264,0.0
HRF-0113,HRF-0113,2019-08-21,0.0,Matched control day,-8.331903076171876,0.0
HRF-0113,HRF-0113,2019-08-28,0.0,Matched control day,1.7818969726562486,0.0
HRF-0114,HRF-0114,2019-11-14,1.0,Event day,-6.567658996582031,0.0
HRF-0114,HRF-0114,2019-11-07,0.0,Matched control day,-4.758668518066406,0.0
HRF-0114,HRF-0114,2019-11-21,0.0,Matched control day,-4.425553894042968,0.0
HRF-0114,HRF-0114,2019-11-28,0.0,Matched control day,-3.521882629394531,0.0
HRF-0116,HRF-0116,2019-11-27,1.0,Event day,-6.425373840332032,0.0
HRF-0116,HRF-0116,2019-11-06,0.0,Matched control day,-2.637684631347657,0.0
HRF-0116,HRF-0116,2019-11-13,0.0,Matched control day,-6.084614562988282,0.0
HRF-0116,HRF-0116,2019-11-20,0.0,Matched control day,-4.951466369628907,0.0
HRF-0115,HRF-0115,2019-11-16,1.0,Event day,-4.138861083984375,0.0
HRF-0115,HRF-0115,2019-11-02,0.0,Matched control day,-0.1338562011718753,0.0
HRF-0115,HRF-0115,2019-11-09,0.0,Matched control day,-8.437490844726563,0.0
HRF-0115,HRF-0115,2019-11-23,0.0,Matched control day,-4.366140747070313,0.0
HRF-0115,HRF-0115,2019-11-30,0.0,Matched control day,-8.260122680664063,0.0
HRF-0117,HRF-0117,2019-12-06,1.0,Event day,-7.373367309570312,0.0
HRF-0117,HRF-0117,2019-12-13,0.0,Matched control day,-1.757904052734375,0.0
HRF-0117,HRF-0117,2019-12-20,0.0,Matched control day,1.99688720703125,0.0
HRF-0117,HRF-0117,2019-12-27,0.0,Matched control day,-2.640411376953125,0.0
HRF-0118,HRF-0118,2020-05-05,1.0,Event day,-6.501963806152347,0.0
HRF-0118,HRF-0118,2020-05-12,0.0,Matched control day,-6.864405822753909,0.0
HRF-0118,HRF-0118,2020-05-19,0.0,Matched control day,-1.599482727050784,0.0
HRF-0118,HRF-0118,2020-05-26,0.0,Matched control day,-3.149012756347659,0.0
HRF-0119,HRF-0119,2020-07-13,1.0,Event day,-1.5890945434570298,0.0
HRF-0119,HRF-0119,2020-07-06,0.0,Matched control day,-1.017240905761717,0.0
HRF-0119,HRF-0119,2020-07-20,0.0,Matched control day,-0.2344802856445298,0.0
HRF-0119,HRF-0119,2020-07-27,0.0,Matched control day,-1.7347396850585923,0.0
HRF-0120,HRF-0120,2020-07-27,1.0,Event day,0.0955642700195298,0.0
HRF-0120,HRF-0120,2020-07-06,0.0,Matched control day,-0.8938766479492202,0.0
HRF-0120,HRF-0120,2020-07-13,0.0,Matched control day,-4.26454315185547,0.0
HRF-0120,HRF-0120,2020-07-20,0.0,Matched control day,0.7730545043945298,0.0
HRF-0123,HRF-0123,2020-10-08,1.0,Event day,-2.9968383789062507,0.0
HRF-0123,HRF-0123,2020-10-01,0.0,Matched control day,-0.5143402099609382,0.0
HRF-0123,HRF-0123,2020-10-15,0.0,Matched control day,-6.049008178710938,0.0
HRF-0123,HRF-0123,2020-10-22,0.0,Matched control day,-5.564038085937501,0.0
HRF-0123,HRF-0123,2020-10-29,0.0,Matched control day,-8.422222900390626,0.0
HRF-0124,HRF-0124,2020-11-12,1.0,Event day,-1.9868270874023464,0.0
HRF-0124,HRF-0124,2020-11-05,0.0,Matched control day,-3.979762268066409,0.0
HRF-0124,HRF-0124,2020-11-19,0.0,Matched control day,-1.5812789916992216,0.0
HRF-0124,HRF-0124,2020-11-26,0.0,Matched control day,-0.8126632690429716,0.0
HRF-0125,HRF-0125,2020-11-18,1.0,Event day,-1.7090408325195303,0.0
HRF-0125,HRF-0125,2020-11-04,0.0,Matched control day,-6.7169448852539055,0.0
HRF-0125,HRF-0125,2020-11-11,0.0,Matched control day,-0.557444763183593,0.0
HRF-0125,HRF-0125,2020-11-25,0.0,Matched control day,0.3598068237304694,0.0
HRF-0122,HRF-0122,2020-08-29,1.0,Event day,-11.56797637939453,0.0
HRF-0122,HRF-0122,2020-08-01,0.0,Matched control day,1.3419052124023452,1.0
HRF-0122,HRF-0122,2020-08-08,0.0,Matched control day,0.2224288940429701,1.0
HRF-0122,HRF-0122,2020-08-15,0.0,Matched control day,-7.117796325683592,0.0
HRF-0122,HRF-0122,2020-08-22,0.0,Matched control day,-2.7763656616210923,0.0
HRF-0126,HRF-0126,2021-03-09,1.0,Event day,-5.939271545410158,0.0
HRF-0126,HRF-0126,2021-03-02,0.0,Matched control day,-10.027345275878908,0.0
HRF-0126,HRF-0126,2021-03-16,0.0,Matched control day,-9.114427185058595,0.0
HRF-0126,HRF-0126,2021-03-23,0.0,Matched control day,1.5364974975585923,0.0
HRF-0126,HRF-0126,2021-03-30,0.0,Matched control day,-0.5761123657226577,0.0
HRF-0127,HRF-0127,2021-08-13,1.0,Event day,-3.4394653320312507,0.0
HRF-0127,HRF-0127,2021-08-06,0.0,Matched control day,-8.203717041015626,0.0
HRF-0127,HRF-0127,2021-08-20,0.0,Matched control day,-6.302380371093751,0.0
HRF-0127,HRF-0127,2021-08-27,0.0,Matched control day,-8.899319458007813,0.0
HRF-0128,HRF-0128,2021-08-29,1.0,Event day,-7.781765747070317,0.0
HRF-0128,HRF-0128,2021-08-01,0.0,Matched control day,-9.250927734375004,0.0
HRF-0128,HRF-0128,2021-08-08,0.0,Matched control day,-6.461483764648442,0.0
HRF-0128,HRF-0128,2021-08-15,0.0,Matched control day,-0.3757598876953167,0.0
HRF-0128,HRF-0128,2021-08-22,0.0,Matched control day,-3.866406250000004,0.0
HRF-0130,HRF-0130,2021-12-15,1.0,Event day,-0.2250503540039048,0.0
HRF-0130,HRF-0130,2021-12-01,0.0,Matched control day,-3.75285186767578,0.0
HRF-0130,HRF-0130,2021-12-08,0.0,Matched control day,-1.4826187133789048,0.0
HRF-0130,HRF-0130,2021-12-22,0.0,Matched control day,-2.6643356323242173,0.0
HRF-0130,HRF-0130,2021-12-29,0.0,Matched control day,-3.200575256347655,0.0
HRF-0131,HRF-0131,2022-01-09,1.0,Event day,-7.299955749511719,0.0
HRF-0131,HRF-0131,2022-01-02,0.0,Matched control day,2.5877243041992184,0.0
HRF-0131,HRF-0131,2022-01-16,0.0,Matched control day,-10.656965637207032,0.0
HRF-0131,HRF-0131,2022-01-23,0.0,Matched control day,-8.040846252441407,0.0
HRF-0131,HRF-0131,2022-01-30,0.0,Matched control day,-15.772215270996094,0.0
HRF-0133,HRF-0133,2022-09-21,1.0,Event day,-2.485696411132814,0.0
HRF-0133,HRF-0133,2022-09-07,0.0,Matched control day,-2.924234008789064,0.0
HRF-0133,HRF-0133,2022-09-14,0.0,Matched control day,1.132955932617186,1.0
HRF-0133,HRF-0133,2022-09-28,0.0,Matched control day,-1.7371765136718764,0.0
HRF-0132,HRF-0132,2022-09-16,1.0,Event day,-0.3026947021484361,0.0
HRF-0132,HRF-0132,2022-09-02,0.0,Matched control day,-3.1546386718749986,0.0
HRF-0132,HRF-0132,2022-09-09,0.0,Matched control day,2.279061889648439,1.0
HRF-0132,HRF-0132,2022-09-23,0.0,Matched control day,-7.360159301757811,0.0
HRF-0132,HRF-0132,2022-09-30,0.0,Matched control day,2.8191162109375014,0.0
HRF-0134,HRF-0134,2022-10-09,1.0,Event day,-0.8116119384765632,0.0
HRF-0134,HRF-0134,2022-10-02,0.0,Matched control day,-0.0885131835937507,0.0
HRF-0134,HRF-0134,2022-10-16,0.0,Matched control day,-0.0587432861328132,0.0
HRF-0134,HRF-0134,2022-10-23,0.0,Matched control day,-3.647305297851563,0.0
HRF-0134,HRF-0134,2022-10-30,0.0,Matched control day,-3.0546386718750007,0.0
HRF-0135,HRF-0135,2022-10-15,1.0,Event day,-5.391075134277344,0.0
HRF-0135,HRF-0135,2022-10-01,0.0,Matched control day,2.308998107910156,0.0
HRF-0135,HRF-0135,2022-10-08,0.0,Matched control day,-3.231269836425781,0.0
HRF-0135,HRF-0135,2022-10-22,0.0,Matched control day,-5.237190246582031,0.0
HRF-0135,HRF-0135,2022-10-29,0.0,Matched control day,-5.649162292480469,0.0
HRF-0137,HRF-0137,2022-11-07,1.0,Event day,-1.4864562988281236,0.0
HRF-0137,HRF-0137,2022-11-14,0.0,Matched control day,-1.6323913574218736,0.0
HRF-0137,HRF-0137,2022-11-21,0.0,Matched control day,-3.805792236328124,0.0
HRF-0137,HRF-0137,2022-11-28,0.0,Matched control day,-2.705892944335936,0.0
HRF-0138,HRF-0138,2022-11-24,1.0,Event day,-11.64664306640625,0.0
HRF-0138,HRF-0138,2022-11-03,0.0,Matched control day,-0.8808654785156254,0.0
HRF-0138,HRF-0138,2022-11-10,0.0,Matched control day,-10.82132568359375,0.0
HRF-0138,HRF-0138,2022-11-17,0.0,Matched control day,-12.723028564453124,0.0
HRF-0136,HRF-0136,2022-11-05,1.0,Event day,5.355821228027345,0.0
HRF-0136,HRF-0136,2022-11-12,0.0,Matched control day,2.14125213623047,0.0
HRF-0136,HRF-0136,2022-11-19,0.0,Matched control day,-13.59367218017578,0.0
HRF-0136,HRF-0136,2022-11-26,0.0,Matched control day,-5.468702697753905,0.0
HRF-0140,HRF-0140,2023-04-09,1.0,Event day,-6.366859436035156,0.0
HRF-0140,HRF-0140,2023-04-02,0.0,Matched control day,-4.712471008300781,0.0
HRF-0140,HRF-0140,2023-04-16,0.0,Matched control day,-1.0249557495117188,0.0
HRF-0140,HRF-0140,2023-04-23,0.0,Matched control day,-4.013404846191406,0.0
HRF-0140,HRF-0140,2023-04-30,0.0,Matched control day,-7.436820983886719,0.0
HRF-0141,HRF-0141,2023-09-12,1.0,Event day,-4.4535675048828125,0.0
HRF-0141,HRF-0141,2023-09-05,0.0,Matched control day,-0.98321533203125,0.0
HRF-0141,HRF-0141,2023-09-19,0.0,Matched control day,-0.805206298828125,0.0
HRF-0141,HRF-0141,2023-09-26,0.0,Matched control day,-6.041961669921875,0.0
HRF-0139,HRF-0139,2023-03-02,1.0,Event day,-4.1335296630859375,0.0
HRF-0139,HRF-0139,2023-03-09,0.0,Matched control day,-0.01019287109375,0.0
HRF-0139,HRF-0139,2023-03-16,0.0,Matched control day,-1.56268310546875,0.0
HRF-0139,HRF-0139,2023-03-23,0.0,Matched control day,0.3622283935546875,0.0
HRF-0139,HRF-0139,2023-03-30,0.0,Matched control day,-2.31610107421875,0.0
HRF-0142,HRF-0142,2023-09-17,1.0,Event day,-0.4014389038085966,0.0
HRF-0142,HRF-0142,2023-09-03,0.0,Matched control day,0.8826950073242159,0.0
HRF-0142,HRF-0142,2023-09-10,0.0,Matched control day,0.2883804321289034,0.0
HRF-0142,HRF-0142,2023-09-24,0.0,Matched control day,0.8657424926757784,1.0
HRF-0143,HRF-0143,2024-02-22,1.0,Event day,3.085037231445309,0.0
HRF-0143,HRF-0143,2024-02-01,0.0,Matched control day,-2.919296264648441,0.0
HRF-0143,HRF-0143,2024-02-08,0.0,Matched control day,0.4127197265624964,0.0
HRF-0143,HRF-0143,2024-02-15,0.0,Matched control day,-2.165969848632816,0.0
HRF-0143,HRF-0143,2024-02-29,0.0,Matched control day,0.2794799804687464,0.0
HRF-0144,HRF-0144,2024-02-23,1.0,Event day,-13.46180419921875,0.0
HRF-0144,HRF-0144,2024-02-02,0.0,Matched control day,-14.984051513671876,0.0
HRF-0144,HRF-0144,2024-02-09,0.0,Matched control day,-5.976300048828126,0.0
HRF-0144,HRF-0144,2024-02-16,0.0,Matched control day,-6.021862792968751,0.0
HRF-0145,HRF-0145,2024-02-29,1.0,Event day,-1.257730102539064,0.0
HRF-0145,HRF-0145,2024-02-01,0.0,Matched control day,-4.721688842773439,0.0
HRF-0145,HRF-0145,2024-02-08,0.0,Matched control day,-6.450799560546876,0.0
HRF-0145,HRF-0145,2024-02-15,0.0,Matched control day,-1.7171875000000014,0.0
HRF-0145,HRF-0145,2024-02-22,0.0,Matched control day,-1.604959106445314,0.0
HRF-0146,HRF-0146,2024-03-14,1.0,Event day,-3.414546203613281,0.0
HRF-0146,HRF-0146,2024-03-07,0.0,Matched control day,-8.040629577636718,0.0
HRF-0146,HRF-0146,2024-03-21,0.0,Matched control day,-0.7763015747070314,0.0
HRF-0146,HRF-0146,2024-03-28,0.0,Matched control day,1.233418273925781,0.0
HRF-0147,HRF-0147,2024-03-28,1.0,Event day,-1.5673568725585945,0.0
HRF-0147,HRF-0147,2024-03-07,0.0,Matched control day,-1.220051574707032,0.0
HRF-0147,HRF-0147,2024-03-14,0.0,Matched control day,-2.015827941894532,0.0
HRF-0147,HRF-0147,2024-03-21,0.0,Matched control day,-0.707569885253907,0.0
HRF-0150,HRF-0150,2024-05-21,1.0,Event day,-5.898049926757814,0.0
HRF-0150,HRF-0150,2024-05-07,0.0,Matched control day,-3.3640380859375014,0.0
HRF-0150,HRF-0150,2024-05-14,0.0,Matched control day,-4.406182861328126,0.0
HRF-0150,HRF-0150,2024-05-28,0.0,Matched control day,-1.920373535156252,0.0
HRF-0149,HRF-0149,2024-04-07,1.0,Event day,-3.07476806640625,0.0
HRF-0149,HRF-0149,2024-04-14,0.0,Matched control day,-2.8887939453125,0.0
HRF-0149,HRF-0149,2024-04-21,0.0,Matched control day,-9.621337890625,0.0
HRF-0149,HRF-0149,2024-04-28,0.0,Matched control day,-5.26470947265625,0.0
HRF-0151,HRF-0151,2024-09-17,1.0,Event day,-5.594418334960938,0.0
HRF-0151,HRF-0151,2024-09-03,0.0,Matched control day,-2.968441772460938,0.0
HRF-0151,HRF-0151,2024-09-10,0.0,Matched control day,-8.3787353515625,0.0
HRF-0151,HRF-0151,2024-09-24,0.0,Matched control day,-8.530239868164063,0.0
HRF-0152,HRF-0152,2024-12-13,1.0,Event day,-7.474409484863283,0.0
HRF-0152,HRF-0152,2024-12-06,0.0,Matched control day,0.3932205200195291,0.0
HRF-0152,HRF-0152,2024-12-20,0.0,Matched control day,-3.822386169433596,0.0
HRF-0152,HRF-0152,2024-12-27,0.0,Matched control day,-6.474714660644533,0.0
HRF-0153,HRF-0153,2024-12-24,1.0,Event day,-2.8690017700195334,0.0
HRF-0153,HRF-0153,2024-12-03,0.0,Matched control day,-3.4310134887695334,0.0
HRF-0153,HRF-0153,2024-12-10,0.0,Matched control day,-5.221907043457033,0.0
HRF-0153,HRF-0153,2024-12-17,0.0,Matched control day,-3.670530700683596,0.0
HRF-0153,HRF-0153,2024-12-31,0.0,Matched control day,-5.420790100097658,0.0
HRF-0154,HRF-0154,2025-01-15,1.0,Event day,0.4103210449218721,0.0
HRF-0154,HRF-0154,2025-01-01,0.0,Matched control day,-2.2412750244140653,0.0
HRF-0154,HRF-0154,2025-01-08,0.0,Matched control day,-0.6780120849609403,0.0
HRF-0154,HRF-0154,2025-01-22,0.0,Matched control day,-1.3921234130859403,0.0
HRF-0154,HRF-0154,2025-01-29,0.0,Matched control day,-3.048358154296878,0.0
HRF-0155,HRF-0155,2025-01-21,1.0,Event day,0.58514404296875,0.0
HRF-0155,HRF-0155,2025-01-07,0.0,Matched control day,1.8354034423828125,0.0
HRF-0155,HRF-0155,2025-01-14,0.0,Matched control day,-4.891693115234375,0.0
HRF-0155,HRF-0155,2025-01-28,0.0,Matched control day,1.8648681640625,0.0
