event_id,stratum_id,date,case,latitude,longitude,tmax_c,tmax_lag1_c,tmax_lag2_c,tmax_lag3_c,tmax_p85_c,tmax_p90_c,tmax_p95_c,tmax_anomaly_c,tmax_percentile_0_100,heatwave_indicator,hw_p85_3d,hw_p90_2d,hw_p90_3d,hw_p90_4d,hw_p95_3d,hw_p90_3d_no_floor,dewpoint_c,precipitation_mm,wind_speed_ms,weather_status,era5_sampling_radius_km
HRF-0082,HRF-0082,2016-08-26,0.0,51.5053,-0.2269,24.31141052246096,28.16126403808596,29.423852539062523,27.569238281250023,23.936079406738305,25.33419189453128,27.564953613281272,-1.0227813720703125,86.7741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.660885111490929,0.3338212995203093,1.9131767908230977,completed,
HRF-0083,HRF-0083,2016-11-09,1.0,-6.21462,106.84513,28.849649047851585,29.788385009765648,30.705911254882835,31.107354736328148,31.554411315917992,31.895030212402368,32.304743957519555,-3.0453811645507827,19.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70326957702639,14.266583323433224,0.2595601932642307,completed,
HRF-0083,HRF-0083,2016-11-02,0.0,-6.21462,106.84513,29.326226806640648,30.4562927246094,30.4223571777344,29.284539794921898,31.554411315917992,31.895030212402368,32.304743957519555,-2.56880340576172,32.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.54956715901693,7.416182756418976,1.3279672003495806,completed,
HRF-0083,HRF-0083,2016-11-16,0.0,-6.21462,106.84513,30.396539306640648,29.274713134765648,29.084375000000023,29.8923278808594,31.554411315917992,31.895030212402368,32.304743957519555,-1.4984909057617202,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.198042170206747,8.228915344261623,0.2201113857832967,completed,
HRF-0083,HRF-0083,2016-11-23,0.0,-6.21462,106.84513,30.3083435058594,30.96799621582033,29.2753845214844,29.7158142089844,31.554411315917992,31.895030212402368,32.304743957519555,-1.5866867065429702,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.619970575968463,4.195320606413588,0.3977336167102791,completed,
HRF-0083,HRF-0083,2016-11-30,0.0,-6.21462,106.84513,29.585305786132835,29.314614868164085,28.333291625976585,30.087426757812523,31.554411315917992,31.895030212402368,32.304743957519555,-2.3097244262695327,38.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53434778849288,1.4831125735668138,0.6788039457372881,completed,
HRF-0085,HRF-0085,2016-12-13,1.0,25.07725,55.30927,25.299249267578148,24.38446960449221,23.7077575683594,24.59981689453128,29.01181564331057,29.59504547119143,30.219786071777364,-4.295796203613282,34.30107526881721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97997627258303,7.785274647176266e-07,1.2161148773517334,completed,
HRF-0085,HRF-0085,2016-12-06,0.0,25.07725,55.30927,30.665139770507835,33.3956237792969,32.0375915527344,32.11504516601565,29.01181564331057,29.59504547119143,30.219786071777364,1.0700942993164055,96.66666666666669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.171055730183923,0.0012844800494349,0.7146475123143642,completed,
HRF-0085,HRF-0085,2016-12-20,0.0,25.07725,55.30927,26.7170349121094,25.9182067871094,26.450708007812523,25.138116455078148,29.01181564331057,29.59504547119143,30.219786071777364,-2.878010559082032,56.02150537634408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.280095036824548,0.0,0.2804774144581372,completed,
HRF-0085,HRF-0085,2016-12-27,0.0,25.07725,55.30927,29.373071289062523,29.56690368652346,30.856301879882835,30.430078125000023,29.01181564331057,29.59504547119143,30.219786071777364,-0.2219741821289069,88.49462365591397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.633053716023769,0.0012874602361989,1.3041308891482684,completed,
HRF-0084,HRF-0084,2016-12-01,1.0,25.3342,55.41221,29.263574218750023,28.6923767089844,28.319436645507835,28.367593383789085,28.186060333251977,28.68259582519533,29.44712295532229,0.5809783935546875,93.76344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.695002492268884,0.0004291534310141,0.8814426717792406,completed,
HRF-0084,HRF-0084,2016-12-08,0.0,25.3342,55.41221,27.604058837890648,26.96238098144533,30.25452575683596,31.876092529296898,28.186060333251977,28.68259582519533,29.44712295532229,-1.0785369873046875,78.70967741935485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.810879007975306,0.0444786241473593,3.502137088175099,completed,
HRF-0084,HRF-0084,2016-12-15,0.0,25.3342,55.41221,26.963540649414085,24.79978332519533,24.953546142578148,24.23603210449221,28.186060333251977,28.68259582519533,29.44712295532229,-1.71905517578125,69.56989247311827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.478863016764365,0.0008583068797918,0.2748238109405479,completed,
HRF-0084,HRF-0084,2016-12-22,0.0,25.3342,55.41221,26.31470642089846,26.095391845703148,25.9572692871094,25.6310974121094,28.186060333251977,28.68259582519533,29.44712295532229,-2.367889404296875,59.78494623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47117640177413,0.0004351138045421,1.3737063579758186,completed,
HRF-0084,HRF-0084,2016-12-29,0.0,25.3342,55.41221,26.463922119140648,26.371636962890648,27.734399414062523,28.49463806152346,28.186060333251977,28.68259582519533,29.44712295532229,-2.2186737060546875,62.473118279569896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.271614964803064,0.1210272312164306,0.9669525936731104,completed,
HRF-0086,HRF-0086,2017-01-19,1.0,35.69439,51.42151,7.562554931640648,7.16059265136721,8.147393798828148,7.33118591308596,9.340770721435568,10.508728027343771,11.638248443603535,-2.9461730957031254,71.61290322580646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.883386357625284,0.0004351138045421,1.0789627917103404,completed,
