event_id,stratum_id,date,case,latitude,longitude,tmax_c,dewpoint_c,precipitation_mm,wind_speed_ms,tmax_lag1_c,tmax_lag2_c,tmax_lag3_c,tmax_p85_c,tmax_p90_c,tmax_p95_c,tmax_anomaly_c,heatwave_indicator,hw_p85_3d,hw_p90_2d,hw_p90_3d,hw_p90_4d,hw_p95_3d,hw_p90_3d_no_floor,weather_status,weather_source,power_api_version,power_time_standard,power_provisional
HRF-0177,HRF-0177,2025-09-09,0,6.4494,3.397,27.24,23.3,12.64,3.75,27.59,28.28,28.31,28.12,28.271,28.52,-1.0310000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0177,HRF-0177,2025-09-23,0,6.4494,3.397,28.06,23.9,13.23,2.9,27.91,27.66,27.94,28.12,28.271,28.52,-0.21100000000000207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0177,HRF-0177,2025-09-30,0,6.4494,3.397,27.81,24.43,5.32,3.02,28.26,28.42,28.31,28.12,28.271,28.52,-0.4610000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0178,HRF-0178,2025-10-10,1,47.39484,0.70398,20.76,9.25,0.02,3.74,20.25,21.67,22.93,21.2495,22.435000000000002,23.941,-1.6750000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0178,HRF-0178,2025-10-03,0,47.39484,0.70398,17.75,9.13,1.69,5.5,19.64,21.37,22.51,21.2495,22.435000000000002,23.941,-4.685000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0178,HRF-0178,2025-10-17,0,47.39484,0.70398,18.52,6.08,0.03,4.96,19.13,19.54,19.98,21.2495,22.435000000000002,23.941,-3.9150000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0178,HRF-0178,2025-10-24,0,47.39484,0.70398,14.67,6.63,0.98,5.55,16.15,19.3,19.47,21.2495,22.435000000000002,23.941,-7.765000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0178,HRF-0178,2025-10-31,0,47.39484,0.70398,18.33,9.3,0.03,5.92,16.33,13.18,15.96,21.2495,22.435000000000002,23.941,-4.105000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0179,HRF-0179,2025-10-11,1,35.0456,-85.3097,25.73,9.44,0.0,1.81,26.06,23.04,28.94,27.973,28.752,30.131499999999996,-3.0219999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0179,HRF-0179,2025-10-04,0,35.0456,-85.3097,27.64,12.59,0.0,1.55,28.0,28.93,31.52,27.973,28.752,30.131499999999996,-1.1119999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0179,HRF-0179,2025-10-18,0,35.0456,-85.3097,29.03,14.34,0.19,2.21,28.21,27.65,29.55,27.973,28.752,30.131499999999996,0.27800000000000225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0179,HRF-0179,2025-10-25,0,35.0456,-85.3097,23.23,3.22,0.0,1.83,20.85,23.86,21.02,27.973,28.752,30.131499999999996,-5.5219999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0180,HRF-0180,2025-10-13,1,55.8708,12.8302,13.3,6.28,0.02,3.3,15.39,15.19,15.12,14.773,15.292,16.5855,-1.991999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0180,HRF-0180,2025-10-06,0,55.8708,12.8302,14.88,10.62,0.79,4.88,14.23,11.01,13.61,14.773,15.292,16.5855,-0.41199999999999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0180,HRF-0180,2025-10-20,0,55.8708,12.8302,11.18,4.92,0.0,7.75,10.43,9.59,10.49,14.773,15.292,16.5855,-4.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0180,HRF-0180,2025-10-27,0,55.8708,12.8302,9.02,6.96,7.18,4.83,8.93,10.24,11.77,14.773,15.292,16.5855,-6.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0181,HRF-0181,2025-10-18,1,22.28299,114.15846,30.79,23.58,0.31,2.59,30.88,30.45,30.11,29.5065,29.784000000000002,30.391,1.0059999999999967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0181,HRF-0181,2025-10-04,0,22.28299,114.15846,30.01,24.9,5.99,6.25,31.31,30.18,30.59,29.5065,29.784000000000002,30.391,0.2259999999999991,1.0,1.0,1.0,1.0,1.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0181,HRF-0181,2025-10-11,0,22.28299,114.15846,30.33,24.48,0.16,3.16,30.15,30.47,30.95,29.5065,29.784000000000002,30.391,0.5459999999999958,1.0,1.0,1.0,1.0,1.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0181,HRF-0181,2025-10-25,0,22.28299,114.15846,26.98,17.97,0.18,5.84,23.67,24.47,21.99,29.5065,29.784000000000002,30.391,-2.804000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0182,HRF-0182,2025-10-21,1,26.0112,-80.1495,28.45,23.79,1.49,4.09,28.25,27.84,27.09,28.976499999999998,29.17,29.575499999999998,-0.7200000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0182,HRF-0182,2025-10-07,0,26.0112,-80.1495,28.78,24.85,4.28,6.28,28.58,28.52,28.5,28.976499999999998,29.17,29.575499999999998,-0.39000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0182,HRF-0182,2025-10-14,0,26.0112,-80.1495,28.18,22.01,0.06,5.63,28.53,28.02,26.29,28.976499999999998,29.17,29.575499999999998,-0.990000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0182,HRF-0182,2025-10-28,0,26.0112,-80.1495,28.52,24.41,1.37,3.04,28.49,28.46,28.16,28.976499999999998,29.17,29.575499999999998,-0.6500000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0183,HRF-0183,2025-11-04,1,44.53842,18.66709,12.89,2.51,0.15,1.42,16.81,22.08,24.32,18.16,19.121000000000002,20.482999999999997,-6.231000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0183,HRF-0183,2025-11-11,0,44.53842,18.66709,14.16,2.73,0.88,1.69,7.16,11.91,6.87,18.16,19.121000000000002,20.482999999999997,-4.961000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0183,HRF-0183,2025-11-18,0,44.53842,18.66709,9.64,2.18,11.38,1.83,19.9,19.96,17.26,18.16,19.121000000000002,20.482999999999997,-9.481000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0183,HRF-0183,2025-11-25,0,44.53842,18.66709,11.84,6.92,1.12,3.58,4.7,-1.24,-0.17,18.16,19.121000000000002,20.482999999999997,-7.281000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0184,HRF-0184,2025-11-11,1,-23.5505,-46.6333,29.22,10.93,0.06,4.53,25.3,24.24,27.03,30.013,30.662,31.6925,-1.4420000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0184,HRF-0184,2025-11-04,0,-23.5505,-46.6333,29.85,17.69,1.02,2.3,27.24,27.06,29.61,30.013,30.662,31.6925,-0.8119999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0184,HRF-0184,2025-11-18,0,-23.5505,-46.6333,26.42,16.6,6.97,6.23,29.81,25.35,28.86,30.013,30.662,31.6925,-4.241999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0184,HRF-0184,2025-11-25,0,-23.5505,-46.6333,26.02,14.08,0.58,4.6,25.17,28.61,32.73,30.013,30.662,31.6925,-4.6419999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0185,HRF-0185,2025-11-17,1,45.7997,15.9614,17.03,9.71,16.16,5.01,17.59,15.71,17.54,15.1915,16.434,17.4625,0.5960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0185,HRF-0185,2025-11-03,0,45.7997,15.9614,15.52,6.62,17.77,3.69,21.42,21.03,21.35,15.1915,16.434,17.4625,-0.9140000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0185,HRF-0185,2025-11-10,0,45.7997,15.9614,12.53,4.06,0.02,1.44,12.79,12.09,9.65,15.1915,16.434,17.4625,-3.9040000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0185,HRF-0185,2025-11-24,0,45.7997,15.9614,3.92,-0.76,1.9,4.68,2.48,0.99,2.56,15.1915,16.434,17.4625,-12.514000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0186,HRF-0186,2025-11-26,1,22.44695,114.17545,22.72,9.51,0.0,4.75,24.07,25.5,24.97,27.3915,27.81,28.273499999999995,-5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0186,HRF-0186,2025-11-05,0,22.44695,114.17545,25.77,18.38,0.03,4.51,22.92,23.69,26.54,27.3915,27.81,28.273499999999995,-2.039999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0186,HRF-0186,2025-11-12,0,22.44695,114.17545,25.2,16.0,0.01,7.7,23.96,26.81,27.82,27.3915,27.81,28.273499999999995,-2.6099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0186,HRF-0186,2025-11-19,0,22.44695,114.17545,18.08,5.97,0.01,8.68,20.26,27.17,26.2,27.3915,27.81,28.273499999999995,-9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0187,HRF-0187,2025-11-27,1,43.7045,-79.349,3.89,-1.46,2.6,13.21,9.52,8.43,7.42,11.4815,12.520999999999999,13.690499999999998,-8.630999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0187,HRF-0187,2025-11-06,0,43.7045,-79.349,8.98,1.57,1.95,5.78,12.34,13.37,11.74,11.4815,12.520999999999999,13.690499999999998,-3.5409999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0187,HRF-0187,2025-11-13,0,43.7045,-79.349,7.9,2.55,1.64,8.0,8.38,5.61,1.0,11.4815,12.520999999999999,13.690499999999998,-4.620999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0187,HRF-0187,2025-11-20,0,43.7045,-79.349,6.6,-0.87,0.03,2.42,5.94,6.24,4.96,11.4815,12.520999999999999,13.690499999999998,-5.920999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0189,HRF-0189,2025-12-09,1,23.3541,116.682,22.02,13.58,0.0,6.38,23.53,23.4,22.36,23.17,23.663,24.57,-1.6430000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0189,HRF-0189,2025-12-02,0,23.3541,116.682,25.35,16.7,0.14,3.76,24.98,20.67,22.29,23.17,23.663,24.57,1.6870000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0189,HRF-0189,2025-12-16,0,23.3541,116.682,22.02,11.25,0.0,3.8,18.88,19.8,22.24,23.17,23.663,24.57,-1.6430000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0189,HRF-0189,2025-12-23,0,23.3541,116.682,21.45,13.48,0.01,3.59,21.08,22.77,21.89,23.17,23.663,24.57,-2.213000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0189,HRF-0189,2025-12-30,0,23.3541,116.682,22.08,12.44,0.0,3.52,21.55,21.7,19.89,23.17,23.663,24.57,-1.583000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0190,HRF-0190,2025-12-10,1,3.139,101.6869,29.73,22.14,0.46,1.68,30.16,28.51,29.51,29.5365,29.752,30.19,-0.021999999999998465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0190,HRF-0190,2025-12-03,0,3.139,101.6869,26.92,22.73,2.08,0.89,30.57,30.24,29.34,29.5365,29.752,30.19,-2.831999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0190,HRF-0190,2025-12-17,0,3.139,101.6869,26.31,23.74,69.02,1.46,26.26,26.44,26.95,29.5365,29.752,30.19,-3.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0190,HRF-0190,2025-12-24,0,3.139,101.6869,30.52,23.48,0.12,1.59,28.89,29.16,29.84,29.5365,29.752,30.19,0.7680000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0190,HRF-0190,2025-12-31,0,3.139,101.6869,29.85,23.58,1.18,1.34,29.89,27.5,27.95,29.5365,29.752,30.19,0.09800000000000253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0193,HRF-0193,2025-12-27,1,49.8951,-97.1384,-8.65,-13.09,4.36,4.52,-11.79,-5.5,-12.35,-1.9735000000000003,-0.8189999999999997,0.5464999999999987,-7.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0193,HRF-0193,2025-12-06,0,49.8951,-97.1384,-16.21,-22.17,0.03,4.33,-9.89,-7.82,-16.05,-1.9735000000000003,-0.8189999999999997,0.5464999999999987,-15.391000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0193,HRF-0193,2025-12-13,0,49.8951,-97.1384,-21.0,-24.69,0.05,6.21,-10.16,-8.62,-10.23,-1.9735000000000003,-0.8189999999999997,0.5464999999999987,-20.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0193,HRF-0193,2025-12-20,0,49.8951,-97.1384,-14.48,-19.46,1.7,7.41,-11.6,-9.98,-5.64,-1.9735000000000003,-0.8189999999999997,0.5464999999999987,-13.661000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0221,HRF-0221,2026-06-09,1,49.8951,-97.1384,31.45,13.16,1.77,5.55,27.98,32.87,31.31,27.8045,28.731,30.182499999999997,2.7189999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0221,HRF-0221,2026-06-02,0,49.8951,-97.1384,29.8,14.46,2.6,4.61,26.72,29.67,30.98,27.8045,28.731,30.182499999999997,1.068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0221,HRF-0221,2026-06-16,0,49.8951,-97.1384,25.31,8.08,2.09,3.32,20.23,21.55,16.91,27.8045,28.731,30.182499999999997,-3.421000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0221,HRF-0221,2026-06-23,0,49.8951,-97.1384,19.97,13.54,10.24,4.14,22.61,20.04,18.55,27.8045,28.731,30.182499999999997,-8.761000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0221,HRF-0221,2026-06-30,0,49.8951,-97.1384,25.75,15.19,0.52,8.81,28.67,23.76,23.52,27.8045,28.731,30.182499999999997,-2.9810000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0235,HRF-0235,2026-08-09,1,49.8951,-97.1384,23.38,11.88,0.06,1.55,22.81,21.99,27.46,29.9265,30.891000000000002,32.5055,-7.511000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,True
HRF-0235,HRF-0235,2026-08-02,0,49.8951,-97.1384,30.01,16.75,2.8,2.72,27.3,28.21,29.58,29.9265,30.891000000000002,32.5055,-0.8810000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,True
HRF-0235,HRF-0235,2026-08-16,0,49.8951,-97.1384,24.03,13.07,0.16,1.83,20.46,25.62,24.42,29.9265,30.891000000000002,32.5055,-6.861000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,True
HRF-0235,HRF-0235,2026-08-23,0,49.8951,-97.1384,24.8,10.72,0.0,1.55,23.08,24.84,22.98,29.9265,30.891000000000002,32.5055,-6.091000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,True
HRF-0235,HRF-0235,2026-08-30,0,49.8951,-97.1384,,,,,,26.13,23.83,29.9265,30.891000000000002,32.5055,,,,,,,,,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,True
HRF-0194,HRF-0194,2026-01-09,1,48.1351,11.582,4.52,-0.07,4.5,3.37,0.55,-3.2,-3.05,6.515999999999999,7.882000000000001,9.402,-3.362000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0194,HRF-0194,2026-01-02,0,48.1351,11.582,0.57,-3.53,2.04,5.46,2.4,-1.24,-0.6,6.515999999999999,7.882000000000001,9.402,-7.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0194,HRF-0194,2026-01-16,0,48.1351,11.582,8.42,0.24,0.01,2.13,8.06,7.2,7.53,6.515999999999999,7.882000000000001,9.402,0.5379999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0194,HRF-0194,2026-01-23,0,48.1351,11.582,2.85,-3.9,0.02,2.18,1.5,5.29,6.21,6.515999999999999,7.882000000000001,9.402,-5.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0194,HRF-0194,2026-01-30,0,48.1351,11.582,3.82,-1.43,0.05,1.76,1.63,4.43,5.15,6.515999999999999,7.882000000000001,9.402,-4.062000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0195,HRF-0195,2026-01-17,1,4.711,-74.0721,25.2,15.67,0.18,1.5,23.48,22.89,21.84,26.23,26.771,27.6455,-1.5710000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0195,HRF-0195,2026-01-03,0,4.711,-74.0721,23.16,15.21,13.41,1.51,23.6,25.15,25.5,26.23,26.771,27.6455,-3.6110000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0195,HRF-0195,2026-01-10,0,4.711,-74.0721,22.48,15.08,3.15,1.35,24.18,24.56,24.29,26.23,26.771,27.6455,-4.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0195,HRF-0195,2026-01-24,0,4.711,-74.0721,23.51,16.08,1.63,1.29,23.28,20.4,24.04,26.23,26.771,27.6455,-3.2609999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0195,HRF-0195,2026-01-31,0,4.711,-74.0721,21.2,15.52,1.35,1.27,21.53,20.02,23.09,26.23,26.771,27.6455,-5.5710000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0196,HRF-0196,2026-01-17,1,24.8607,67.0011,25.24,15.57,0.0,4.29,24.82,25.49,25.05,26.56,26.982,27.5,-1.7420000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0196,HRF-0196,2026-01-03,0,24.8607,67.0011,22.77,11.9,0.0,2.1,23.92,24.05,23.68,26.56,26.982,27.5,-4.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0196,HRF-0196,2026-01-10,0,24.8607,67.0011,22.44,1.61,0.0,3.26,22.07,21.97,23.12,26.56,26.982,27.5,-4.541999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0196,HRF-0196,2026-01-24,0,24.8607,67.0011,21.9,-2.51,0.0,5.72,19.42,23.44,24.51,26.56,26.982,27.5,-5.082000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0196,HRF-0196,2026-01-31,0,24.8607,67.0011,24.94,8.34,0.0,2.88,24.18,23.15,23.96,26.56,26.982,27.5,-2.041999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0197,HRF-0197,2026-01-24,1,40.7128,-74.006,-4.97,-10.88,0.0,7.11,3.15,7.27,3.44,8.176499999999999,9.192,10.8855,-14.161999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0197,HRF-0197,2026-01-03,0,40.7128,-74.006,-0.46,-6.34,0.0,4.6,-0.29,2.58,1.55,8.176499999999999,9.192,10.8855,-9.652000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0197,HRF-0197,2026-01-10,0,40.7128,-74.006,7.21,4.87,28.27,4.52,7.76,8.34,8.01,8.176499999999999,9.192,10.8855,-1.9820000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0197,HRF-0197,2026-01-17,0,40.7128,-74.006,5.73,0.39,2.05,5.28,1.79,5.23,8.14,8.176499999999999,9.192,10.8855,-3.4619999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0197,HRF-0197,2026-01-31,0,40.7128,-74.006,-4.42,-9.75,0.04,6.04,-6.81,-5.17,-4.74,8.176499999999999,9.192,10.8855,-13.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0229,HRF-0229,2026-07-17,1,40.7128,-74.006,28.27,17.6,0.0,3.31,29.36,31.71,29.08,28.4265,29.171000000000003,30.06,-0.9010000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,True
HRF-0229,HRF-0229,2026-07-03,0,40.7128,-74.006,32.14,20.92,1.69,3.34,31.73,28.57,27.12,28.4265,29.171000000000003,30.06,2.9689999999999976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,True
